playerNr;period;nAnimals;animalName;treatment;firstEstimate;secondEstimate;p1;p2;p3;meanP;varP;skewP;age;gender;SocInfo
36;37;80;bee;3;62;70;64;75;84;74.333;100.333;-0.066;;;0.64866618
36;38;58;flamingo;4;57;61;58;74;75;69;91;-0.38;;;0.333333333
36;39;86;crane;2;72;80;84;85;90;86.333;10.333;0.343;;;0.558152515
36;40;70;cricket;3;36;37;38;39;56;44.333;102.333;0.381;24;2;0.1200048
37;1;93;ant;1;57;63;69;0;0;0;0;0;;;0.5
37;2;78;bee;1;62;68;74;;;;;;;;0.5
37;3;59;flamingo;1;62;61;50;;;;;;;;0.083333333
37;4;74;crane;1;70;72;83;;;;;;;;0.153846154
37;5;69;cricket;1;62;65;75;;;;;;;;0.230769231
37;6;98;ant;6;76;80;37;100;109;82;1539;-0.362;;;0.666666667
37;7;77;bee;5;64;66;71;72;89;77.333;102.333;0.381;;;0.15000375
37;8;98;flamingo;5;76;82;83;87;103;91;112;0.324;;;0.4
37;9;85;crane;6;67;66;41;56;69;55.333;196.333;-0.047;;;0.085711837
37;10;84;cricket;6;75;76;35;77;101;71;1116;-0.174;;;-0.25
37;11;60;ant;3;62;56;40;50;60;50;100;0;;;0.5
37;12;98;bee;6;71;68;36;68;94;66;844;-0.069;;;0.6
37;13;50;flamingo;6;45;46;20;50;84;51.333;1.025.333;0.042;;;0.157903048
37;14;62;crane;6;74;73;48;62;94;68;556;0.238;;;0.166666667
37;15;71;cricket;5;78;69;51;67;69;62.333;97.333;-0.367;;;0.574455863
37;16;88;ant;4;74;75;78;93;97;89.333;100.333;-0.317;;;0.065218809
37;17;59;bee;2;59;61;67;72;73;70.667;10.333;-0.343;;;0.171423674
37;18;93;flamingo;2;78;81;91;93;97;93.667;9.333;0.208;;;0.191485288
37;19;99;crane;5;83;85;92;96;111;99.667;100.333;0.317;;;0.1199976
37;20;58;cricket;4;56;57;58;74;75;69;91;-0.38;;;0.076923077
37;21;79;ant;5;68;69;73;77;92;80.667;100.333;0.317;;;0.078945291
37;22;50;bee;4;48;52;50;65;68;61;93;-0.343;;;0.307692308
37;23;69;flamingo;6;67;68;21;71;72;54.667;850.333;-0.384;;;-0.081083273
37;24;52;crane;4;57;53;38;40;56;44.667;97.333;0.367;;;0.32433309
37;25;97;cricket;6;73;71;47;67;91;68.333;485.333;0.06;;;0.428540819
37;26;71;ant;2;56;60;64;68;70;67.333;9.333;-0.208;;;0.352951557
37;27;97;bee;6;63;63;24;67;71;54;679;-0.375;;;0
37;28;89;flamingo;3;62;70;64;74;84;74;100;0;;;0.666666667
37;29;93;crane;3;73;79;78;88;98;88;100;0;;;0.4
37;30;58;cricket;2;58;62;67;70;72;69.667;6.333;-0.13;;;0.342847347
37;31;53;ant;6;46;47;54;55;59;56;7;0.324;;;0.1
37;32;80;bee;3;74;75;79;89;99;89;100;0;;;0.066666667
37;33;58;flamingo;4;57;58;58;74;75;69;91;-0.38;;;0.083333333
37;34;86;crane;2;81;87;94;97;102;97.667;16.333;0.16;;;0.3599928
37;35;70;cricket;3;69;73;72;82;92;82;100;0;;;0.307692308
37;36;60;ant;7;50;62;51;60;71;60.667;100.333;0.066;;;1.124.964.845
37;37;77;bee;7;75;86;85;89;105;93;112;0.324;;;0.611111111
37;38;93;flamingo;7;97;79;75;77;81;77.667;9.333;0.208;;;0.931050535
37;39;85;crane;7;91;87;60;87;108;85;579;-0.083;;;0.666666667
37;40;58;cricket;7;45;58;46;61;64;57;93;-0.343;22;2;1.083.333.333
40;1;98;ant;6;68;58;33;34;64;43.667;310.333;0.384;;;0.410964534
40;2;77;bee;5;68;77;75;79;94;82.667;100.333;0.317;;;0.613622418
40;3;98;flamingo;5;84;95;94;96;112;100.667;97.333;0.367;;;0.6599868
40;4;85;crane;6;94;89;45;67;110;74;1093;0.202;;;0.25
40;5;84;cricket;6;77;74;46;65;79;63.333;274.333;-0.1;;;0.219506841
40;6;60;ant;3;70;61;46;56;66;56;100;0;;;0.642857143
40;7;98;bee;6;99;85;53;63;65;60.333;41.333;-0.343;;;0.362065844
40;8;50;flamingo;6;59;57;42;49;60;50.333;82.333;0.144;;;0.230760355
40;9;62;crane;6;64;60;41;51;59;50.333;81.333;-0.074;;;0.292675788
40;10;71;cricket;5;68;74;73;75;91;79.667;97.333;0.367;;;0.514271021
40;11;88;ant;4;78;82;83;99;101;94.333;97.333;-0.367;;;0.244902957
40;12;59;bee;2;54;63;62;64;68;64.667;9.333;0.208;;;0.843723634
40;13;93;flamingo;2;85;94;98;103;105;102;13;-0.256;;;0.529411765
40;14;99;crane;5;89;97;101;102;120;107.667;114.333;0.381;;;0.428563776
40;15;58;cricket;4;64;60;43;45;61;49.667;97.333;0.367;;;0.279076258
40;16;79;ant;5;92;84;62;79;80;73.667;102.333;-0.381;;;0.43637157
40;17;50;bee;4;58;57;39;41;57;45.667;97.333;0.367;;;0.081083273
40;18;69;flamingo;6;72;72;42;57;73;57.333;240.333;0.021;;;0
40;19;52;crane;4;54;54;34;36;52;40.667;97.333;0.367;;;0
40;20;97;cricket;6;93;93;64;99;104;89;475;-0.362;;;0
40;21;71;ant;2;76;70;57;62;63;60.667;10.333;-0.343;;;0.391312855
40;22;97;bee;6;89;85;24;79;84;62.333;1.108.333;-0.375;;;0.149998125
40;23;89;flamingo;3;86;93;92;108;109;103;91;-0.38;;;0.411764706
40;24;93;crane;3;92;99;100;111;120;110.333;100.333;-0.066;;;0.381825124
40;25;58;cricket;2;51;58;59;60;65;61.333;10.333;0.343;;;0.677441208
40;26;53;ant;6;52;45;26;32;36;31.333;25.333;-0.13;;;0.338704214
40;27;80;bee;3;77;83;84;94;104;94;100;0;;;0.352941176
40;28;58;flamingo;4;59;57;40;42;58;46.667;97.333;0.367;;;0.162166545
40;29;86;crane;2;88;79;67;71;73;70.333;9.333;-0.208;;;0.50942435
40;30;70;cricket;3;65;68;67;77;87;77;100;0;;;0.25
40;31;93;ant;1;81;85;98;;;;;;;;0.235294118
40;32;78;bee;1;83;79;65;;;;;;;;0.222222222
40;33;59;flamingo;1;60;56;48;;;;;;;;0.333333333
40;34;74;crane;1;65;70;78;;;;;;;;0.384615385
40;35;69;cricket;1;61;64;73;;;;;;;;0.25
40;36;60;ant;7;43;47;44;48;63;51.667;100.333;0.317;;;0.461520711
40;37;77;bee;7;55;61;61;62;79;67.333;102.333;0.381;;;0.486499635
40;38;93;flamingo;7;82;96;96;97;102;98.333;10.333;0.343;;;0.85716035
40;39;85;crane;7;75;103;103;105;106;104.667;2.333;-0.208;;;0.94380962
40;40;58;cricket;7;0;1;;;;NaN;NaN;NaN;33;2;#VALUE!
41;1;60;ant;7;39;41;40;42;58;46.667;97.333;0.367;;;0.260858224
41;2;77;bee;7;67;74;72;75;91;79.333;104.333;0.348;;;0.567582908
41;3;93;flamingo;7;106;86;81;86;87;84.667;10.333;-0.343;;;0.937514649
41;4;85;crane;7;74;77;75;87;106;89.333;244.333;0.146;;;0.195656427
41;5;58;cricket;7;40;54;41;58;59;52.667;102.333;-0.381;;;1.105.234.073
41;6;98;ant;6;76;85;37;100;109;82;1539;-0.362;;;01. Mai
41;7;77;bee;5;85;77;57;72;75;68;93;-0.343;;;0.470588235
41;8;98;flamingo;5;92;98;103;106;122;110.333;104.333;0.348;;;0.327278678
41;9;85;crane;6;86;84;40;63;91;64.667;652.333;0.065;;;0.093751465
41;10;84;cricket;6;81;81;27;55;82;54.667;756.333;-0.012;;;0
41;11;60;ant;3;65;60;42;51;62;51.667;100.333;0.066;;;0.375009375
41;12;98;bee;6;76;80;30;36;104;56.667;1.689.333;0.376;;;-0.206900119
41;13;50;flamingo;6;64;61;38;45;49;44;31;-0.174;;;0.15
41;14;62;crane;6;87;86;54;77;90;73.667;332.333;-0.177;;;0.075001875
41;15;71;cricket;5;65;65;72;73;90;78.333;102.333;0.381;;;0
41;16;88;ant;4;77;79;81;97;99;92.333;97.333;-0.367;;;0.130437618
41;17;59;bee;2;66;61;50;52;56;52.667;9.333;0.208;;;0.375009375
41;18;93;flamingo;2;63;67;73;76;78;75.667;6.333;-0.13;;;0.315781164
41;19;99;crane;5;93;97;105;106;122;111;91;0.38;;;0.222222222
41;20;58;cricket;4;55;56;56;72;74;67.333;97.333;-0.367;;;0.081083273
41;21;79;ant;5;58;61;63;65;81;69.667;97.333;0.367;;;0.25713551
41;22;50;bee;4;61;60;42;44;60;48.667;97.333;0.367;;;0.081083273
41;23;69;flamingo;6;66;66;54;68;80;67.333;169.333;-0.051;;;0
41;24;52;crane;4;66;63;46;48;64;52.667;97.333;0.367;;;0.225005625
41;25;97;cricket;6;76;76;60;67;99;75.333;432.333;0.336;;;0
41;26;71;ant;2;57;58;65;69;71;68.333;9.333;-0.208;;;0.088237889
41;27;97;bee;6;77;74;58;65;99;74;481;0.341;;;1
41;28;89;flamingo;3;73;78;78;88;98;88;100;0;;;0.333333333
41;29;93;crane;3;71;75;75;85;95;85;100;0;;;0.285714286
41;30;58;cricket;2;65;58;49;52;55;52;9;0;;;0.538461538
41;31;53;ant;6;54;51;28;54;60;47.333;289.333;-0.332;;;0.449977501
41;32;80;bee;3;81;81;55;65;75;65;100;0;;;0
41;33;58;flamingo;4;77;74;56;58;74;62.667;97.333;0.367;;;0.209307193
41;34;86;crane;2;82;89;95;97;102;98;13;0.256;;;0.4375
41;35;70;cricket;3;79;77;54;64;74;64;100;0;;;0.133333333
41;36;93;ant;1;78;83;95;;;;;;;;0.294117647
41;37;78;bee;1;77;80;91;;;;;;;;0.214285714
41;38;59;flamingo;1;75;70;60;;;;;;;;0.333333333
41;39;74;crane;1;75;70;60;;;;;;;;0.333333333
41;40;69;cricket;1;66;69;80;;;;;;34;1;0.214285714
42;1;60;ant;7;44;52;45;55;65;55;100;0;;;0.727272727
42;2;77;bee;7;80;64;53;69;71;64.333;97.333;-0.367;;;1.021.254.867
42;3;93;flamingo;7;46;54;52;55;58;55;9;0;;;0.888888889
42;4;85;crane;7;79;91;65;106;140;103.667;1.410.333;-0.062;;;0.486479912
42;5;58;cricket;7;54;63;55;71;72;66;91;-0.38;;;0.75
42;6;93;ant;1;85;92;100;;;;;;;;0.466666667
42;7;78;bee;1;78;75;62;;;;;;;;0.1875
42;8;59;flamingo;1;61;61;49;;;;;;;;0
42;9;74;crane;1;87;80;70;;;;;;;;0.411764706
42;10;69;cricket;1;68;75;80;;;;;;;;0.583333333
42;11;98;ant;6;80;85;39;73;109;73.667;1.225.333;0.019;;;-0.789515238
42;12;77;bee;5;70;75;79;80;96;85;91;0.38;;;0.333333333
42;13;98;flamingo;5;68;72;75;77;93;81.667;97.333;0.367;;;0.292675788
42;14;85;crane;6;81;81;44;75;79;66;367;-0.366;;;0
42;15;84;cricket;6;61;58;42;44;66;50.667;177.333;0.375;;;0.290331946
42;16;60;ant;3;49;50;50;60;70;60;100;0;;;0.090909091
42;17;98;bee;6;77;79;53;72;109;78;811;0.201;;;2
42;18;50;flamingo;6;43;47;45;73;76;64.667;292.333;-0.372;;;0.184612544
42;19;62;crane;6;65;66;59;63;114;78.667;940.333;0.378;;;0.073168947
42;20;71;cricket;5;61;65;67;69;85;73.667;97.333;0.367;;;0.315781164
42;21;88;ant;4;75;75;78;94;97;89.667;104.333;-0.348;;;0
42;22;59;bee;2;47;50;53;57;59;56.333;9.333;-0.208;;;0.321440051
42;23;93;flamingo;2;88;93;102;105;110;105.667;16.333;0.16;;;0.283013528
42;24;99;crane;5;87;92;98;99;116;104.333;102.333;0.381;;;0.288467086
42;25;58;cricket;4;50;50;52;69;70;63.667;102.333;-0.381;;;0
42;26;79;ant;5;68;75;73;77;92;80.667;100.333;0.317;;;0.552617036
42;27;50;bee;4;33;40;34;50;52;45.333;97.333;-0.367;;;0.567582908
42;28;69;flamingo;6;61;56;37;41;65;47.667;229.333;0.355;;;0.375009375
42;29;52;crane;4;66;56;46;48;64;52.667;97.333;0.367;;;0.75001875
42;30;97;cricket;6;72;69;34;48;66;49.333;257.333;0.083;;;0.132350995
42;31;71;ant;2;63;68;72;77;78;75.667;10.333;-0.343;;;0.394726455
42;32;97;bee;6;86;82;57;65;73;65;64;0;;;0.19047619
42;33;89;flamingo;3;75;80;80;90;100;90;100;0;;;0.333333333
42;34;93;crane;3;89;89;97;107;117;107;100;0;;;0
42;35;58;cricket;2;44;48;49;54;55;52.667;10.333;-0.343;;;0.461520711
42;36;53;ant;6;50;50;42;55;63;53.333;112.333;-0.153;;;0
42;37;80;bee;3;72;79;76;86;96;86;100;0;;;0.5
42;38;58;flamingo;4;63;63;44;45;62;50.333;102.333;0.381;;;0
42;39;86;crane;2;89;82;69;70;75;71.333;10.333;0.343;;;0.396218939
42;40;70;cricket;3;56;62;57;67;77;67;100;0;25;2;0.545454545
45;1;98;ant;6;85;77;64;77;109;83.333;536.333;0.253;;;4.799.040.192
45;2;77;bee;5;91;82;62;79;80;73.667;102.333;-0.381;;;0.519240755
45;3;98;flamingo;5;84;100;94;96;112;100.667;97.333;0.367;;;0.9599808
45;4;85;crane;6;76;70;31;65;105;67;1372;0.054;;;0.666666667
45;5;84;cricket;6;75;78;35;77;101;71;1116;-0.174;;;-0.75
45;6;60;ant;3;59;65;60;70;80;70;100;0;;;0.545454545
45;7;98;bee;6;78;82;47;77;110;78;993;0.032;;;#DIV/0!
45;8;50;flamingo;6;60;55;34;40;46;40;36;0;;;0.25
45;9;62;crane;6;64;60;41;51;59;50.333;81.333;-0.074;;;0.292675788
45;10;71;cricket;5;58;70;63;65;82;70;109;0.369;;;1
45;11;88;ant;4;56;62;57;73;75;68.333;97.333;-0.367;;;0.486499635
45;12;59;bee;2;50;62;57;59;64;60;13;0.256;;;01. Feb
45;13;93;flamingo;2;80;100;93;97;98;96;7;-0.324;;;Jan 25
45;14;99;crane;5;105;96;72;89;90;83.667;102.333;-0.381;;;0.421881592
45;15;58;cricket;4;56;68;58;74;75;69;91;-0.38;;;0.923076923
45;16;79;ant;5;70;85;79;80;97;85.333;102.333;0.381;;;0.978282137
45;17;50;bee;4;50;62;51;65;70;62;97;-0.276;;;1
45;18;69;flamingo;6;70;72;39;67;77;61;388;-0.276;;;-0.222222222
45;19;52;crane;4;52;62;54;70;72;65.333;97.333;-0.367;;;0.75001875
45;20;97;cricket;6;84;90;47;80;119;82;1299;0.055;;;-3
45;21;71;ant;2;66;75;77;78;82;79;7;0.324;;;0.692307692
45;22;97;bee;6;80;81;66;73;96;78.333;246.333;0.301;;;-0.599880024
45;23;89;flamingo;3;79;95;84;94;104;94;100;0;;;1.066.666.667
45;24;93;crane;3;76;93;81;91;101;91;100;0;;;1.133.333.333
45;25;58;cricket;2;46;50;53;54;59;55.333;10.333;0.343;;;0.428586735
45;26;53;ant;6;50;52;42;55;63;53.333;112.333;-0.153;;;0.600060006
45;27;80;bee;3;55;69;56;66;76;66;100;0;;;1.272.727.273
45;28;58;flamingo;4;45;54;46;62;64;57.333;97.333;-0.367;;;0.729749453
45;29;86;crane;2;60;72;69;72;75;72;9;0;;;1
45;30;70;cricket;3;62;75;63;74;83;73.333;100.333;-0.066;;;1.147.092.562
45;31;60;ant;7;67;56;43;53;63;53;100;0;;;0.785714286
45;32;77;bee;7;81;72;53;70;71;64.667;102.333;-0.381;;;0.551031654
45;33;93;flamingo;7;97;88;75;77;81;77.667;9.333;0.208;;;0.465525268
45;34;85;crane;7;41;55;52;67;68;62.333;80.333;-0.38;;;0.656260254
45;35;58;cricket;7;56;65;58;74;75;69;91;-0.38;;;0.692307692
45;36;93;ant;1;60;66;72;;;;;;;;0.5
45;37;78;bee;1;54;59;65;;;;;;;;0.454545455
45;38;59;flamingo;1;51;55;60;;;;;;;;0.444444444
45;39;74;crane;1;60;67;72;;;;;;;;0.583333333
45;40;69;cricket;1;54;61;65;;;;;;25;2;0.636363636
47;1;60;ant;7;38;38;39;41;57;45.667;97.333;0.367;;;0
47;2;77;bee;7;64;69;71;72;89;77.333;102.333;0.381;;;0.375009375
47;3;93;flamingo;7;70;75;81;84;87;84;9;0;;;0.357142857
47;4;85;crane;7;64;63;60;71;115;82;847;0.324;;;-0.055555556
47;5;58;cricket;7;31;42;32;48;50;43.333;97.333;-0.367;;;0.891915998
47;6;98;ant;6;53;65;62;70;73;68.333;32.333;-0.268;;;0.782625709
47;7;77;bee;5;35;36;36;37;54;42.333;102.333;0.381;;;0.136369835
47;8;98;flamingo;5;57;66;62;63;80;68.333;102.333;0.381;;;0.794141004
47;9;85;crane;6;65;65;56;58;67;60.333;34.333;0.335;;;0
47;10;84;cricket;6;53;68;39;42;79;53.333;496.333;0.377;;;4.504.504.505
47;11;60;ant;3;32;32;33;34;51;39.333;102.333;0.381;;;0
47;12;98;bee;6;43;54;65;70;114;83;727;0.37;;;0.275
47;13;50;flamingo;6;39;36;23;33;42;32.667;90.333;-0.035;;;0.473709143
47;14;62;crane;6;61;62;59;63;85;69;196;0.35;;;0.125
47;15;71;cricket;5;47;47;49;51;67;55.667;97.333;0.367;;;0
47;16;88;ant;4;86;94;92;108;110;103.333;97.333;-0.367;;;0.461547337
47;17;59;bee;2;30;32;33;36;39;36;9;0;;;0.333333333
47;18;93;flamingo;2;77;93;90;91;96;92.333;10.333;0.343;;;1.043.500.946
47;19;99;crane;5;81;85;91;92;109;97.333;102.333;0.381;;;0.244902957
47;20;58;cricket;4;24;24;26;42;44;37.333;97.333;-0.367;;;0
47;21;79;ant;5;35;37;36;39;54;43;93;0.343;;;0.25
47;22;50;bee;4;20;23;21;37;39;32.333;97.333;-0.367;;;0.243249818
47;23;69;flamingo;6;59;52;21;47;96;54.667;1.450.333;0.193;;;1.615.508.885
47;24;52;crane;4;37;39;38;54;56;49.333;97.333;-0.367;;;0.162166545
47;25;97;cricket;6;56;90;87;125;139;117;724;-0.271;;;0.557377049
47;26;71;ant;2;44;51;50;52;56;52.667;9.333;0.208;;;0.807661244
47;27;97;bee;6;55;65;24;70;97;63.667;1.362.333;-0.167;;;1.153.801.777
47;28;89;flamingo;3;72;72;76;86;96;86;100;0;;;0
47;29;93;crane;3;91;96;100;109;120;109.667;100.333;0.066;;;0.26785236
47;30;58;cricket;2;29;31;32;34;38;34.667;9.333;0.208;;;0.352920416
47;31;53;ant;6;26;26;26;28;48;34;148;0.373;;;0
47;32;80;bee;3;34;37;35;39;54;42.667;100.333;0.317;;;0.346140533
47;33;58;flamingo;4;38;40;40;56;58;51.333;97.333;-0.367;;;0.15000375
47;34;86;crane;2;85;95;97;102;105;101.333;16.333;-0.16;;;0.612257393
47;35;70;cricket;3;31;33;36;38;54;42.667;97.333;0.367;;;0.171423674
47;36;93;ant;1;26;27;30;;;;;;;;0.25
47;37;78;bee;1;36;39;44;;;;;;;;0.375
47;38;59;flamingo;1;38;42;45;;;;;;;;0.571428571
47;39;74;crane;1;60;64;72;;;;;;;;0.333333333
47;40;69;cricket;1;46;51;55;;;;;;28;1;0.555555556
49;1;93;ant;1;88;88;100;0;0;0;0;0;;;0
49;2;78;bee;1;75;75;90;;;;;;;;0
49;3;59;flamingo;1;65;59;52;;;;;;;;0.461538462
49;4;74;crane;1;65;67;78;;;;;;;;0.153846154
49;5;69;cricket;1;50;50;60;;;;;;;;0
49;6;98;ant;6;87;87;40;108;135;94.333;2.396.333;-0.257;;;0
49;7;77;bee;5;76;80;85;89;105;93;112;0.324;;;0.235294118
49;8;98;flamingo;5;90;90;101;103;120;108;109;0.369;;;0
49;9;85;crane;6;80;80;79;92;110;93.667;242.333;0.106;;;0
49;10;84;cricket;6;50;50;76;85;101;87.333;160.333;0.178;;;0
49;11;60;ant;3;45;45;46;51;65;54;97;0.276;;;0
49;12;98;bee;6;80;80;30;58;91;59.667;932.333;0.054;;;0
49;13;50;flamingo;6;45;45;20;50;84;51.333;1.025.333;0.042;;;0
49;14;62;crane;6;80;80;28;46;51;41.667;146.333;-0.312;;;0
49;15;71;cricket;5;50;50;54;55;72;60.333;102.333;0.381;;;0
49;16;88;ant;4;75;75;78;94;97;89.667;104.333;-0.348;;;0
49;17;59;bee;2;60;60;45;48;51;48;9;0;;;0
49;18;93;flamingo;2;80;80;93;97;98;96;7;-0.324;;;0
49;19;99;crane;5;83;84;92;96;111;99.667;100.333;0.317;;;0.0599988
49;20;58;cricket;4;34;42;35;52;53;46.667;102.333;-0.381;;;0.631562327
49;21;79;ant;5;70;74;79;80;97;85.333;102.333;0.381;;;0.260875236
49;22;50;bee;4;65;65;44;46;62;50.667;97.333;0.367;;;0
49;23;69;flamingo;6;80;70;53;55;59;55.667;9.333;0.208;;;0.410964534
49;24;52;crane;4;60;60;41;43;59;47.667;97.333;0.367;;;0
49;25;97;cricket;6;90;90;43;71;98;70.667;756.333;-0.012;;;0
49;26;71;ant;2;65;70;75;77;82;78;13;0.256;;;0.384615385
49;27;97;bee;6;75;75;24;64;76;54.667;741.333;-0.303;;;0
49;28;89;flamingo;3;70;74;74;84;94;84;100;0;;;0.285714286
49;29;93;crane;3;80;90;85;95;105;95;100;0;;;0.666666667
49;30;58;cricket;2;45;45;51;54;57;54;9;0;;;0
49;31;53;ant;6;30;30;32;46;65;47.667;274.333;0.1;;;0
49;32;80;bee;3;51;51;52;61;71;61.333;90.333;0.035;;;0
49;33;58;flamingo;4;45;47;46;62;64;57.333;97.333;-0.367;;;0.162166545
49;34;86;crane;2;80;95;94;95;97;95.333;2.333;0.208;;;0.978282137
49;35;70;cricket;3;50;50;51;61;71;61;100;0;;;0
49;36;60;ant;7;59;65;60;70;80;70;100;0;;;0.545454545
49;37;77;bee;7;33;36;34;35;51;40;91;0.38;;;0.428571429
49;38;93;flamingo;7;133;111;103;106;110;106.333;12.333;0.094;;;0.824989688
49;39;85;crane;7;91;89;60;87;108;85;579;-0.083;;;0.333333333
49;40;58;cricket;7;80;66;58;59;75;64;91;0.38;27;2;0.875
50;1;93;ant;1;47;49;56;0;0;0;0;0;;;0.222222222
50;2;78;bee;1;58;60;70;;;;;;;;0.166666667
50;3;59;flamingo;1;65;61;52;;;;;;;;0.307692308
50;4;74;crane;1;63;64;76;;;;;;;;0.076923077
50;5;69;cricket;1;57;60;68;;;;;;;;0.272727273
50;6;60;ant;7;44;52;45;55;65;55;100;0;;;0.727272727
50;7;77;bee;7;57;64;62;63;80;68.333;102.333;0.381;;;0.617665225
50;8;93;flamingo;7;100;87;77;80;83;80;9;0;;;0.65
50;9;85;crane;7;54;73;31;92;105;76;1561;-0.339;;;0.863636364
50;10;58;cricket;7;64;51;43;45;61;49.667;97.333;0.367;;;0.906997837
50;11;98;ant;6;86;86;34;76;85;65;741;-0.338;;;0
50;12;77;bee;5;89;84;60;75;79;71.333;100.333;-0.317;;;0.283013528
50;13;98;flamingo;5;92;98;103;106;122;110.333;104.333;0.348;;;0.327278678
50;14;85;crane;6;82;82;66;97;99;87.333;342.333;-0.38;;;0
50;15;84;cricket;6;76;76;42;56;79;59;349;0.156;;;0
50;16;60;ant;3;66;63;43;53;63;53;100;0;;;0.230769231
50;17;98;bee;6;101;96;58;75;83;72;163;-0.222;;;0.172413793
50;18;50;flamingo;6;53;53;30;50;65;48.333;308.333;-0.094;;;0
50;19;62;crane;6;63;69;57;88;96;80.333;424.333;-0.321;;;0.346160503
50;20;71;cricket;5;73;69;47;63;65;58.333;97.333;-0.367;;;0.272721075
50;21;88;ant;4;68;68;70;87;88;81.667;102.333;-0.381;;;0
50;22;59;bee;2;70;67;53;56;59;56;9;0;;;0.214285714
50;23;93;flamingo;2;84;86;97;102;103;100.667;10.333;-0.343;;;0.1199976
50;24;99;crane;5;96;99;110;111;128;116.333;102.333;0.381;;;0.147543402
50;25;58;cricket;4;62;62;43;45;61;49.667;97.333;0.367;;;0
50;26;79;ant;5;65;66;72;73;90;78.333;102.333;0.381;;;0.075001875
50;27;50;bee;4;59;58;40;42;58;46.667;97.333;0.367;;;0.081083273
50;28;69;flamingo;6;69;69;55;58;66;59.667;32.333;0.268;;;0
50;29;52;crane;4;58;58;39;41;57;45.667;97.333;0.367;;;0
50;30;97;cricket;6;87;87;48;62;74;61.333;169.333;-0.051;;;0
50;31;71;ant;2;60;62;69;72;75;72;9;0;;;0.166666667
50;32;97;bee;6;79;75;55;75;119;83;1072;0.23;;;-1
50;33;89;flamingo;3;83;87;89;99;109;99;100;0;;;0.25
50;34;93;crane;3;96;96;68;78;88;78;100;0;;;0
50;35;58;cricket;2;53;53;61;63;67;63.667;9.333;0.208;;;0
50;36;53;ant;6;54;54;28;54;60;47.333;289.333;-0.332;;;0
50;37;80;bee;3;58;62;60;70;80;70;100;0;;;0.333333333
50;38;58;flamingo;4;57;57;58;74;75;69;91;-0.38;;;0
50;39;86;crane;2;72;72;84;85;90;86.333;10.333;0.343;;;0
50;40;70;cricket;3;66;66;69;79;89;79;100;0;43;2;0
52;1;98;ant;6;87;97;40;108;135;94.333;2.396.333;-0.257;;;136.369.835
52;2;77;bee;5;58;61;63;65;81;69.667;97.333;0.367;;;0.25713551
52;3;98;flamingo;5;62;67;69;70;87;75.333;102.333;0.381;;;0.375009375
52;4;85;crane;6;70;69;59;63;66;62.667;12.333;-0.094;;;0.136369835
52;5;84;cricket;6;43;48;56;73;74;67.667;102.333;-0.381;;;0.202699964
52;6;60;ant;3;33;34;34;35;51;40;91;0.38;;;0.142857143
52;7;98;bee;6;47;47;49;66;99;71.333;646.333;0.201;;;0
52;8;50;flamingo;6;28;34;12;45;53;36.667;472.333;-0.327;;;0.692281066
52;9;62;crane;6;51;51;44;77;90;70.333;562.333;-0.259;;;0
52;10;71;cricket;5;50;51;54;55;72;60.333;102.333;0.381;;;0.096777315
52;11;88;ant;4;53;58;55;71;73;66.333;97.333;-0.367;;;0.375009375
52;12;59;bee;2;37;37;42;43;48;44.333;10.333;0.343;;;0
52;13;93;flamingo;2;52;54;60;62;65;62.333;6.333;0.13;;;0.193554631
52;14;99;crane;5;72;84;80;82;98;86.667;97.333;0.367;;;0.818163224
52;15;58;cricket;4;34;35;35;52;53;46.667;102.333;-0.381;;;0.078945291
52;16;79;ant;5;88;86;59;75;77;70.333;97.333;-0.367;;;0.113205411
52;17;50;bee;4;27;27;29;45;47;40.333;97.333;-0.367;;;0
52;18;69;flamingo;6;36;38;39;73;75;62.333;409.333;-0.381;;;0.075950328
52;19;52;crane;4;59;59;40;42;58;46.667;97.333;0.367;;;0
52;20;97;cricket;6;67;81;59;74;113;82;777;0.263;;;0.933333333
52;21;71;ant;2;36;39;40;44;46;43.333;9.333;-0.208;;;0.409109505
52;22;97;bee;6;64;87;91;92;100;94.333;24.333;0.367;;;0.758250091
52;23;89;flamingo;3;62;63;64;74;84;74;100;0;;;0.083333333
52;24;93;crane;3;59;59;61;71;81;71;100;0;;;0
52;25;58;cricket;2;34;34;37;42;43;40.667;10.333;-0.343;;;0
52;26;53;ant;6;32;34;55;58;63;58.667;16.333;0.16;;;0.074999063
52;27;80;bee;3;60;63;62;71;82;71.667;100.333;0.066;;;0.25713551
52;28;58;flamingo;4;48;53;49;65;66;60;91;-0.38;;;0.416666667
52;29;86;crane;2;109;99;85;86;91;87.333;10.333;0.343;;;0.461531361
52;30;70;cricket;3;48;50;49;59;69;59;100;0;;;0.181818182
52;31;93;ant;1;61;64;74;;;;;;;;0.230769231
52;32;78;bee;1;48;50;58;;;;;;;;0.2
52;33;59;flamingo;1;43;48;52;;;;;;;;0.555555556
52;34;74;crane;1;65;66;78;;;;;;;;0.076923077
52;35;69;cricket;1;39;39;47;;;;;;;;0
52;36;60;ant;7;56;61;57;67;77;67;100;0;;;0.454545455
52;37;77;bee;7;90;72;60;75;79;71.333;100.333;-0.317;;;0.964268495
52;38;93;flamingo;7;102;81;78;83;84;81.667;10.333;-0.343;;;1.032.803.816
52;39;85;crane;7;45;65;52;64;80;65.333;197.333;0.094;;;0.983622682
